% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=689023, Tue Mar 29 09:32:20 2022, <python>{}</python>
1 7 0.022534269733619997 0 0 0.022625226108879116 0.021178099310096152 0.02650918269771264
2 14 0.03059233303959244 0 0 0.029154417686466177 0.029776592276485662 0.037235883371676264
3 21 0.06213790246103169 0 0 0.05732733323612627 0.06519570965497193 0.09137233291513745
4 28 0.07671260743691673 0 0 0.05985165440076866 0.08466914260962964 0.10415491784787498
5 35 0.06886455649281706 0 0 0.05650778366799865 0.0844167188336889 0.07919270012110952
6 42 0.0632533921266636 0 0 0.04680694920662104 0.06868288743594539 0.0697708896844269
7 49 0.08618214715716294 0 0 0.07072477438550925 0.09971697806500975 0.08641610118072919
8 56 0.10302214377117383 0 0 0.08322273199513966 0.13277487790571396 0.10678832463950858
9 63 0.13160671882654873 0 0 0.10447434985750381 0.1656380338225845 0.1378542399366009
10 70 0.1758271646529925 0 0 0.14331769618956142 0.2606506210439609 0.1855631455981736
11 77 0.19975960983355068 0 0 0.18855886948838294 0.28111166272327703 0.18547861959688827
12 84 0.17466554229561848 0 0 0.1499680327244768 0.23618246056750583 0.15431159488038027
13 91 0.148954585040396 0 0 0.12287137377454317 0.19608682965736 0.1168859676361737
14 98 0.1232737263524871 0 0 0.09227842348878594 0.14872750535722198 0.09535461068277205
15 105 0.13188322086128768 0 0 0.11430812782574644 0.13571448342976675 0.09613975454789885
16 112 0.11798915519406716 0 0 0.08889687765164421 0.12015830254246399 0.07613236217451956
17 119 0.1101781313807961 0 0 0.08265365470208835 0.09266488464436375 0.07671879623589516
18 126 0.10260138082056296 0 0 0.07213186741940932 0.08202979974849567 0.07403831465106087
19 133 0.08864331781728324 0 0 0.05770920387300473 0.0680196069473765 0.06529408483644111
20 140 0.0922830412669687 0 0 0.058429006529147225 0.0699260347056811 0.0715981452197475
21 147 0.07398133983585593 0 0 0.04307111577406866 0.0512686099917648 0.05365877115021668
22 154 0.06423219517376355 0 0 0.029059287810671974 0.04299113213913716 0.04834013848084769
23 161 0.0544297585054073 0 0 0.02441865116594517 0.03173253886649555 0.036914889634706606
24 168 0.05110711352924477 0 0 0.022053778552418146 0.02689552283552536 0.03488751242544046
25 175 0.049090546684541936 0 0 0.01810088315263686 0.023760230441549356 0.035183069579753354
26 182 0.049689632258718856 0 0 0.019134970407633702 0.022669662550628116 0.03630056977951863
27 189 0.04108348687274801 0 0 0.015406798032235422 0.016817847375392252 0.027857765558874304
28 196 0.036058316589503765 0 0 0.013963136911113417 0.013924279175718637 0.020862738534478887
29 203 0.03527840975107787 0 0 0.013128359089913017 0.012999290589845044 0.02088573664870681
30 210 0.03034879975970061 0 0 0.010566640654535494 0.009903949879524785 0.01729403700491191
31 217 0.025955742081501726 0 0 0.007645313900654185 0.008461096170535394 0.01511850827941464
32 224 0.026012740152726626 0 0 0.00720206086311932 0.008605710944043651 0.015625620371990626
33 231 0.022071721158290064 0 0 0.00599638556252797 0.006762803935038858 0.012566343730548067
34 238 0.018322134305367156 0 0 0.004428297898969155 0.005892158144203297 0.009806609174935262
35 245 0.014594825081600274 0 0 0.0030843207734748954 0.004559269355994894 0.007719074246436636
36 252 0.011406718755024697 0 0 0.002236225048043957 0.0033004805447146824 0.006188796326936506
37 259 0.011210069208144699 0 0 0.0021688435778171207 0.002716446936543511 0.0059655834867450575
38 266 0.010951248740884593 0 0 0.0019939397735887713 0.0026556078645248496 0.005624903122020321
39 273 0.011306394443620705 0 0 0.0020024539928283724 0.0027007607154488373 0.0050364178905796
40 280 0.0094920021113933 0 0 0.0016440761002386854 0.002212450958029473 0.0036400899020612005
41 287 0.008472065549495726 0 0 0.0014692052772901634 0.0018179712018769332 0.0029697898371457733
42 294 0.006557692950141299 0 0 0.0010803274381145343 0.0012645859090573443 0.0021000083011032053
43 301 0.006359535162117272 0 0 0.0009544700184706142 0.001189263587772396 0.0018292600064608725
44 308 0.006138505856404553 0 0 0.0009013724934670396 0.0011165721347801852 0.001620813697551509
45 315 0.0057610110014684164 0 0 0.0008221718841925505 0.0011038640771617381 0.0013998571789287232
46 322 0.00488505128453126 0 0 0.0006762497639082913 0.0008751144322057531 0.001171454318513153
47 329 0.00465255869870294 0 0 0.0006396273794427784 0.0008002226324608746 0.0010759897890535216
48 336 0.0047259063867149285 0 0 0.0005706763235513014 0.0009210868285563929 0.0010875738005648088
49 343 0.0036905931394310932 0 0 0.00037069960107525413 0.0006357662978372518 0.000806715699896861
50 350 0.0036259432537374043 0 0 0.0003813303967574818 0.0006293110690487418 0.0007244628031106655
51 357 0.0040003504175910405 0 0 0.00045303722909975045 0.0006674787222898124 0.0008629865235955511
52 364 0.0031237747778189023 0 0 0.00035117540448377526 0.00047285722522545236 0.0006783471335927385
53 371 0.002911502342324531 0 0 0.0003464028449859239 0.0004265643615704036 0.0006417643067132781
54 378 0.0023965104002344542 0 0 0.00025870998942012377 0.00033503649583275206 0.0005303972921692167
55 385 0.0023335340072168534 0 0 0.0002338760677931539 0.000315527872177391 0.00047251862075478823
