% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=689023, Tue Mar 29 09:32:20 2022
1 7 0.008283281692827396 0.009860558707590533 0.12530897101873092 0.16221449810768124 0.9152389257084091 0.999262413949045 1.0788013426654808
2 14 -0.03805977042534117 -0.01710483985566602 0.15683968304288934 0.19386626010606597 0.9152389257084091 0.999262413949045 1.0788013426654808
3 21 -0.20381102960225064 -0.1938200810732833 0.24923728366763664 0.38693212338564253 0.9152389257084091 0.999262413949045 1.0788013426654808
4 28 -0.17993312409647189 -0.11521370888544386 0.19053441886337164 0.22773104623528212 0.8175389986640857 1.0375219982969455 1.1203473071834633
5 35 -0.39440984156685155 -0.3000530654193187 0.1768548196283261 0.24146733849667482 0.8175389986640857 1.0375219982969455 1.1203473071834633
6 42 -0.29508064997752426 -0.23624904768552196 0.11633623508653605 0.1750330603852198 0.8175389986640857 1.0375219982969455 1.1203473071834633
7 49 -0.14923172275662144 -0.09399439217508977 0.2531451352388527 0.3136209804619685 0.7881591295707586 1.0269735483326485 1.150708702278432
8 56 -0.32295469634109 -0.29267374525398926 0.2476424053946585 0.39746683785710707 0.7881591295707586 1.0269735483326485 1.150708702278432
9 63 -0.11286073885818768 -0.04835959239507512 0.34698017387665037 0.41425894950411296 0.7881591295707586 1.0269735483326485 1.150708702278432
10 70 0.07879465371009162 0.1580446976048079 0.4502474497943071 0.4683983232960905 0.6513246763788082 0.9603888374768531 1.2858574753019476
11 77 0.01898148036358506 0.11036365530080715 0.41011349405172404 0.41864793203147427 0.6513246763788082 0.9603888374768531 1.2858574753019476
12 84 -0.07641737877720142 0.04610518374595066 0.42378550817843136 0.4271563871327728 0.6513246763788082 0.9603888374768531 1.2858574753019476
13 91 -0.06543755057509826 0.05417701483345637 0.4451621284772865 0.45587593428334194 0.5927889866577586 1.0320429533983222 1.258367418379122
14 98 -0.0859768555944521 0.026065848345792855 0.45983921560603025 0.4923876340858644 0.5927889866577586 1.0320429533983222 1.258367418379122
15 105 -0.44730463741340637 -0.3460329397872944 0.3604491777181658 0.4946715192605406 0.5927889866577586 1.0320429533983222 1.258367418379122
