% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=689023, Tue Mar 29 09:32:20 2022
1 7 0.022534269733619997 1.0000333338888951 1.0 1.0 1.0000166668055563 1.0000333338888951
2 14 0.03059233303959244 1.200808020269456 0.9083400812301248 0.9083400812301248 1.0041052469265053 1.200808020269456
3 21 0.06213790246103169 1.2525204658526718 0.9100419928642897 0.9100419928642897 0.9695821569859596 1.2525204658526718
4 28 0.07671260743691673 1.5747625768369027 0.8533815287768993 0.8533815287768993 0.9519265593385404 1.5747625768369027
5 35 0.06886455649281706 1.4120083200996412 0.7410877943010086 0.7410877943010086 1.0617748142919106 1.4120083200996412
6 42 0.0632533921266636 1.363288275708113 0.7050576063000948 0.7050576063000948 1.0690131637695353 1.363288275708113
7 49 0.08618214715716294 1.2053674245940131 0.6840233195911356 0.6840233195911356 1.0111990165237341 1.2053674245940131
8 56 0.10302214377117383 1.257343022029125 0.7628286899224096 0.7628286899224096 0.9245729627092575 1.257343022029125
9 63 0.13160671882654873 1.4399857657532449 0.7419632970480222 0.7419632970480222 0.8740419240374587 1.4399857657532449
10 70 0.1758271646529925 1.3936959602653654 0.7188054320510862 0.7188054320510862 0.9232206235860103 1.3936959602653654
11 77 0.19975960983355068 1.6346348193337217 0.6893791904910189 0.6893791904910189 0.9102295793344212 1.6346348193337217
12 84 0.17466554229561848 1.5367424575649105 0.7144470018386802 0.7144470018386802 0.9281545912884166 1.5367424575649105
13 91 0.148954585040396 1.4709200997565448 0.6040562875616348 0.6040562875616348 0.9042476920370863 1.4709200997565448
14 98 0.1232737263524871 1.4259883559409425 0.554524224544611 0.554524224544611 0.8296000112103503 1.4259883559409425
15 105 0.13188322086128768 1.3105417034227151 0.5141196933188983 0.5141196933188983 0.7952620461531487 1.3105417034227151
16 112 0.11798915519406716 1.1896254161690947 0.5042596267808536 0.5042596267808536 0.819816298573958 1.1896254161690947
17 119 0.1101781313807961 1.1378626111608685 0.49120689374197224 0.49120689374197224 0.6964896047981786 1.1378626111608685
18 126 0.10260138082056296 1.011208637780232 0.4621185913571746 0.4621185913571746 0.7203409306814365 1.011208637780232
19 133 0.08864331781728324 0.9752653192993046 0.4234020507046795 0.4234020507046795 0.7237145386981281 0.9752653192993046
20 140 0.0922830412669687 0.9600997133549871 0.3797924922538756 0.3797924922538756 0.6994167652010854 0.9600997133549871
21 147 0.07398133983585593 0.9627197570583425 0.38909738328441645 0.38909738328441645 0.7062317534775682 0.9627197570583425
22 154 0.06423219517376355 0.8187849827595254 0.3746040040790211 0.3746040040790211 0.731101557814045 0.8187849827595254
23 161 0.0544297585054073 0.7769225625272437 0.3223110309085268 0.3223110309085268 0.7152189928149225 0.7769225625272437
24 168 0.05110711352924477 0.7145402684056306 0.33079959449153623 0.33079959449153623 0.617356897249547 0.7145402684056306
25 175 0.049090546684541936 0.6955681054223588 0.31096455513419174 0.31096455513419174 0.5904526535367781 0.6955681054223588
26 182 0.049689632258718856 0.7251030497462467 0.29852384117003816 0.29852384117003816 0.5186386166003331 0.7251030497462467
27 189 0.04108348687274801 0.7397616098194345 0.2832709604741407 0.2832709604741407 0.5124876538506371 0.7397616098194345
28 196 0.036058316589503765 0.6838496914000126 0.27242167263894423 0.27242167263894423 0.4755335720878882 0.6838496914000126
29 203 0.03527840975107787 0.5809249710788127 0.2626328223695132 0.2626328223695132 0.4768451422846713 0.5809249710788127
30 210 0.03034879975970061 0.5963039485912447 0.2579607433799657 0.2579607433799657 0.4501479598634071 0.5963039485912447
31 217 0.025955742081501726 0.577849284943495 0.24330704607264494 0.24330704607264494 0.39916556991797786 0.577849284943495
32 224 0.026012740152726626 0.6138173896452469 0.2329521256211834 0.2329521256211834 0.3182149029087621 0.6138173896452469
33 231 0.022071721158290064 0.6227351995219845 0.20846924611988432 0.20846924611988432 0.34010689674127736 0.6227351995219845
34 238 0.018322134305367156 0.6011453181474617 0.20708005481479208 0.20708005481479208 0.2959426438075584 0.6011453181474617
35 245 0.014594825081600274 0.5701518839809475 0.18024558720989117 0.18024558720989117 0.3012397111123419 0.5701518839809475
36 252 0.011406718755024697 0.5587767376377011 0.15042796013192253 0.15042796013192253 0.295149618670479 0.5587767376377011
37 259 0.011210069208144699 0.5758239921937174 0.1337046259353731 0.1337046259353731 0.25898299145565346 0.5758239921937174
38 266 0.010951248740884593 0.5544845288266996 0.1374078125277959 0.1374078125277959 0.23025009785480768 0.5544845288266996
39 273 0.011306394443620705 0.5412678319909328 0.13990110955303525 0.13990110955303525 0.20791343199061355 0.5412678319909328
40 280 0.0094920021113933 0.4729181420880877 0.15010470304809184 0.15010470304809184 0.20166244006438674 0.4729181420880877
41 287 0.008472065549495726 0.41806807116894057 0.14181620553786667 0.14181620553786667 0.19105356716829372 0.41806807116894057
42 294 0.006557692950141299 0.3856991674684837 0.13055859796825756 0.13055859796825756 0.18217646699108475 0.3856991674684837
43 301 0.006359535162117272 0.3522949207073105 0.12592135494631498 0.12592135494631498 0.16404361784052637 0.3522949207073105
44 308 0.006138505856404553 0.3111842978324984 0.12670307757612748 0.12670307757612748 0.16536019862751658 0.3111842978324984
45 315 0.0057610110014684164 0.2867530241682881 0.12990033918466426 0.12990033918466426 0.15894642255768573 0.2867530241682881
46 322 0.00488505128453126 0.27608113672900214 0.1277426358154119 0.1277426358154119 0.15357558235190805 0.27608113672900214
47 329 0.00465255869870294 0.2702159092686861 0.11683409255552461 0.11683409255552461 0.14864124948813043 0.2702159092686861
